Date,Close/Last,Volume,Open,High,Low
11/14/17,$195.71 ,3440382,$193.64 ,$195.88 ,$193.00 
11/13/17,$195.08 ,4605285,$191.12 ,$196.05 ,$191.00 
11/10/17,$192.02 ,6619613,$191.61 ,$192.59 ,$189.50 
11/9/17,$193.90 ,5959214,$194.46 ,$194.49 ,$190.81 
11/8/17,$196.44 ,4233343,$196.00 ,$197.09 ,$194.74 
11/7/17,$195.89 ,6460587,$200.00 ,$200.61 ,$194.80 
11/6/17,$200.13 ,5845181,$200.00 ,$202.48 ,$198.09 
11/3/17,$200.01 ,3676766,$199.80 ,$200.55 ,$197.99 
11/2/17,$199.32 ,3596049,$197.45 ,$199.44 ,$197.09 
11/1/17,$198.00 ,5007021,$197.24 ,$199.20 ,$196.00 
10/31/17,$196.43 ,5511925,$198.21 ,$198.59 ,$195.22 
10/30/17,$198.37 ,5434844,$199.62 ,$201.10 ,$197.07 
10/27/17,$199.54 ,8122338,$197.20 ,$200.65 ,$196.22 
10/26/17,$195.21 ,5173212,$194.66 ,$197.61 ,$194.08 
10/25/17,$193.77 ,5313036,$195.38 ,$197.06 ,$193.01 
10/24/17,$196.02 ,7052166,$192.75 ,$196.74 ,$191.40 
10/23/17,$192.47 ,6975651,$194.17 ,$194.90 ,$191.03 
10/20/17,$194.16 ,5989595,$195.90 ,$196.38 ,$193.77 
10/19/17,$195.13 ,7030873,$193.01 ,$195.25 ,$191.16 
10/18/17,$195.54 ,11188190,$199.99 ,$200.01 ,$194.25 
10/17/17,$199.48 ,23855850,$200.11 ,$204.38 ,$197.77 
10/16/17,$202.68 ,21777940,$201.95 ,$202.83 ,$197.86 
10/13/17,$199.49 ,12046030,$199.70 ,$200.82 ,$197.19 
10/12/17,$195.86 ,7765111,$196.75 ,$198.62 ,$194.71 
10/11/17,$194.95 ,6438060,$195.57 ,$196.22 ,$193.81 
10/10/17,$195.08 ,6231196,$197.85 ,$198.30 ,$192.10 
10/9/17,$196.87 ,6966384,$199.10 ,$199.40 ,$196.56 
10/6/17,$198.02 ,15253890,$194.30 ,$198.92 ,$192.05 
10/5/17,$194.39 ,19360960,$185.65 ,$194.49 ,$184.49 
10/4/17,$184.45 ,9190513,$181.41 ,$186.70 ,$181.25 
10/3/17,$179.19 ,3952185,$177.65 ,$179.70 ,$177.55 
10/2/17,$177.01 ,7335949,$182.11 ,$182.80 ,$176.58 
9/29/17,$181.35 ,4221112,$180.73 ,$182.90 ,$180.65 
9/28/17,$180.70 ,4074395,$181.25 ,$181.95 ,$179.36 
9/27/17,$181.97 ,4988515,$181.01 ,$183.34 ,$180.70 
9/26/17,$179.38 ,5599875,$180.70 ,$180.95 ,$176.55 
9/25/17,$178.55 ,9359710,$186.46 ,$186.55 ,$177.70 
9/22/17,$187.35 ,5456048,$188.40 ,$189.85 ,$186.39 
9/21/17,$188.78 ,7141660,$185.82 ,$189.95 ,$184.51 
9/20/17,$185.51 ,4613591,$186.10 ,$186.50 ,$183.20 
9/19/17,$185.68 ,4963088,$184.98 ,$186.23 ,$184.17 
9/18/17,$184.62 ,5355228,$183.61 ,$185.45 ,$182.73 
9/15/17,$182.35 ,5577062,$182.73 ,$184.93 ,$181.43 
9/14/17,$182.63 ,4500701,$183.25 ,$185.29 ,$182.07 
9/13/17,$183.64 ,4312431,$184.07 ,$184.50 ,$182.55 
9/12/17,$185.15 ,6681405,$182.55 ,$185.33 ,$180.64 
9/11/17,$181.74 ,5974055,$178.10 ,$182.47 ,$178.03 
9/8/17,$176.42 ,4589146,$178.45 ,$180.39 ,$176.25 
9/7/17,$179.00 ,6015599,$178.80 ,$180.35 ,$177.10 
9/6/17,$179.25 ,8736860,$175.25 ,$179.46 ,$173.73 
9/5/17,$174.52 ,4595245,$173.40 ,$175.88 ,$172.44 
9/1/17,$174.74 ,3810598,$175.55 ,$176.48 ,$173.92 
8/31/17,$174.71 ,6931894,$175.45 ,$176.24 ,$173.86 
8/30/17,$174.69 ,8026646,$169.50 ,$174.85 ,$169.37 
8/29/17,$168.81 ,4615061,$165.00 ,$169.68 ,$164.73 
8/28/17,$167.12 ,3644835,$166.43 ,$168.67 ,$165.60 
8/25/17,$165.95 ,4060283,$168.58 ,$168.75 ,$165.50 
8/24/17,$168.13 ,5358588,$169.86 ,$171.24 ,$166.15 
8/23/17,$169.06 ,4630286,$168.35 ,$169.64 ,$166.70 
8/22/17,$169.34 ,4881545,$167.76 ,$169.93 ,$167.04 
8/21/17,$166.76 ,6475177,$166.91 ,$168.99 ,$164.23 
8/18/17,$166.54 ,7382033,$165.95 ,$169.97 ,$165.80 
8/17/17,$166.09 ,5192068,$169.23 ,$170.58 ,$165.72 
8/16/17,$169.98 ,7008791,$167.50 ,$170.50 ,$166.25 
8/15/17,$168.50 ,5531580,$171.53 ,$171.88 ,$168.25 
8/14/17,$171.00 ,7463217,$169.80 ,$172.45 ,$168.80 
8/11/17,$171.40 ,5020823,$169.86 ,$172.58 ,$169.00 
8/10/17,$169.14 ,9622203,$174.03 ,$174.45 ,$167.60 
8/9/17,$175.78 ,9658249,$171.43 ,$175.96 ,$170.01 
8/8/17,$178.36 ,5951139,$181.37 ,$181.91 ,$177.45 
8/7/17,$181.33 ,4607985,$181.00 ,$182.27 ,$179.10 
8/4/17,$180.27 ,4488247,$179.60 ,$181.00 ,$178.50 
8/3/17,$179.23 ,4621346,$180.53 ,$181.22 ,$178.02 
8/2/17,$180.74 ,5759754,$182.22 ,$182.57 ,$177.81 
8/1/17,$182.03 ,5057534,$182.49 ,$184.62 ,$181.43 
7/31/17,$181.66 ,4865555,$184.26 ,$184.97 ,$180.65 
7/28/17,$184.04 ,6200163,$182.00 ,$185.03 ,$181.18 
7/27/17,$182.68 ,11215160,$189.89 ,$190.00 ,$179.38 
7/26/17,$189.08 ,4463927,$187.70 ,$189.70 ,$187.51 
7/25/17,$186.97 ,5370777,$187.79 ,$188.66 ,$185.81 
7/24/17,$187.91 ,8787797,$188.69 ,$190.25 ,$187.01 
7/21/17,$188.54 ,9258337,$182.72 ,$191.50 ,$182.71 
7/20/17,$183.60 ,7873110,$183.84 ,$185.92 ,$182.70 
7/19/17,$183.86 ,17240990,$182.97 ,$187.17 ,$181.75 
7/18/17,$183.60 ,41525590,$176.12 ,$185.00 ,$174.24 
7/17/17,$161.70 ,16681910,$162.91 ,$163.55 ,$160.02 
7/14/17,$161.12 ,5520100,$159.30 ,$161.35 ,$157.97 
7/13/17,$158.21 ,6694418,$158.51 ,$160.13 ,$156.98 
7/12/17,$158.75 ,8283452,$155.77 ,$158.80 ,$155.77 
7/11/17,$154.33 ,4887326,$152.37 ,$155.23 ,$151.55 
7/10/17,$152.67 ,5201728,$150.34 ,$153.23 ,$149.65 
7/7/17,$150.18 ,5494083,$146.65 ,$150.75 ,$146.65 
7/6/17,$146.25 ,5483358,$146.13 ,$147.27 ,$144.25 
7/5/17,$147.61 ,4621712,$146.58 ,$148.26 ,$145.58 
7/3/17,$146.17 ,3908215,$149.80 ,$150.45 ,$145.80 
6/30/17,$149.41 ,5210381,$149.76 ,$150.71 ,$148.42 
6/29/17,$150.09 ,7140247,$152.82 ,$152.82 ,$148.00 
6/28/17,$153.41 ,5585346,$151.64 ,$154.20 ,$150.12 
6/27/17,$151.03 ,7418109,$156.62 ,$156.98 ,$150.72 
6/26/17,$157.50 ,6008732,$158.78 ,$159.97 ,$156.56 
6/23/17,$158.02 ,6248042,$155.01 ,$158.19 ,$153.76 
6/22/17,$154.89 ,3765517,$155.13 ,$155.20 ,$153.70 
6/21/17,$155.03 ,5795132,$152.50 ,$155.38 ,$152.26 
6/20/17,$152.05 ,4876683,$153.68 ,$154.50 ,$151.40 
6/19/17,$153.40 ,6523551,$154.29 ,$155.58 ,$152.41 
6/16/17,$152.38 ,6807227,$151.45 ,$153.53 ,$150.39 
6/15/17,$151.76 ,7001046,$149.44 ,$152.56 ,$147.30 
6/14/17,$152.20 ,6452765,$154.34 ,$155.62 ,$150.28 
6/13/17,$152.72 ,8475433,$154.38 ,$155.68 ,$150.13 
6/12/17,$151.44 ,14093750,$155.30 ,$155.53 ,$148.31 
6/9/17,$158.03 ,10284740,$166.27 ,$166.27 ,$154.50 
6/8/17,$165.88 ,3702747,$166.12 ,$166.87 ,$164.84 
6/7/17,$165.61 ,3350386,$165.60 ,$166.40 ,$164.41 
6/6/17,$165.17 ,4372886,$164.95 ,$166.82 ,$164.51 
6/5/17,$165.06 ,3869108,$165.49 ,$165.50 ,$163.43 
6/2/17,$165.18 ,4254060,$163.42 ,$165.36 ,$162.80 
6/1/17,$162.99 ,3886772,$163.52 ,$163.93 ,$161.70 
5/31/17,$163.07 ,5340487,$163.61 ,$164.00 ,$160.74 
5/30/17,$163.22 ,4824557,$163.60 ,$164.75 ,$162.71 
5/26/17,$162.43 ,4827059,$162.84 ,$163.05 ,$161.12 
5/25/17,$163.05 ,8546534,$161.00 ,$164.10 ,$160.55 
5/24/17,$157.75 ,2987583,$158.35 ,$158.48 ,$157.17 
5/23/17,$157.95 ,3366049,$157.75 ,$158.31 ,$156.80 
5/22/17,$157.16 ,3736670,$157.86 ,$158.60 ,$156.43 
5/19/17,$157.02 ,4066231,$156.15 ,$158.05 ,$155.91 
5/18/17,$155.70 ,6285353,$153.61 ,$156.89 ,$153.24 
5/17/17,$153.20 ,8163606,$158.09 ,$158.78 ,$153.00 
5/16/17,$159.41 ,3453054,$160.50 ,$161.18 ,$159.33 
5/15/17,$160.02 ,4962525,$160.25 ,$161.78 ,$159.76 
5/12/17,$160.81 ,5090191,$159.11 ,$160.84 ,$158.51 
5/11/17,$158.54 ,5674144,$160.33 ,$160.52 ,$157.55 
5/10/17,$160.28 ,6861501,$157.82 ,$161.10 ,$156.56 
5/9/17,$157.46 ,3908571,$156.10 ,$157.85 ,$155.97 
5/8/17,$156.38 ,4815698,$156.55 ,$157.64 ,$155.30 
5/5/17,$156.60 ,5323438,$158.55 ,$158.59 ,$155.90 
5/4/17,$157.25 ,5556821,$155.59 ,$157.90 ,$154.55 
5/3/17,$155.59 ,3926516,$156.29 ,$156.54 ,$154.88 
5/2/17,$156.45 ,5095295,$155.76 ,$156.50 ,$154.61 
5/1/17,$155.35 ,9015042,$151.91 ,$157.70 ,$151.61 
4/28/17,$152.20 ,6359327,$152.71 ,$152.97 ,$150.94 
4/27/17,$153.08 ,7706060,$150.60 ,$153.49 ,$149.30 
4/26/17,$150.17 ,9262866,$151.53 ,$152.15 ,$148.90 
4/25/17,$152.16 ,20655120,$147.46 ,$153.52 ,$146.22 
4/24/17,$143.83 ,4792932,$143.61 ,$144.50 ,$143.40 
4/21/17,$142.87 ,6246613,$141.39 ,$143.03 ,$140.90 
4/20/17,$141.18 ,7244579,$140.30 ,$141.80 ,$139.27 
4/19/17,$139.76 ,12387400,$143.37 ,$144.00 ,$138.66 
4/18/17,$143.36 ,19662640,$147.34 ,$147.40 ,$140.00 
4/17/17,$147.25 ,15993460,$144.43 ,$147.32 ,$144.43 
4/13/17,$142.92 ,3676127,$144.25 ,$144.55 ,$142.76 
4/12/17,$143.83 ,4383524,$144.85 ,$145.74 ,$143.55 
4/11/17,$144.35 ,4619263,$144.28 ,$144.54 ,$141.98 
4/10/17,$143.85 ,5796446,$143.04 ,$144.65 ,$141.21 
4/7/17,$143.11 ,3032571,$143.79 ,$143.89 ,$142.71 
4/6/17,$143.74 ,3306032,$144.00 ,$144.14 ,$143.01 
4/5/17,$143.62 ,4584578,$146.19 ,$146.25 ,$143.26 
4/4/17,$145.50 ,4345284,$146.84 ,$147.09 ,$144.89 
4/3/17,$146.92 ,4604731,$146.70 ,$148.01 ,$145.74 
3/31/17,$147.81 ,3880682,$148.00 ,$148.23 ,$147.33 
3/30/17,$148.06 ,4452168,$146.81 ,$148.29 ,$146.53 
3/29/17,$146.47 ,3847977,$145.50 ,$147.18 ,$144.91 
3/28/17,$145.17 ,4636300,$144.10 ,$146.11 ,$143.92 
3/27/17,$144.06 ,4768197,$140.83 ,$144.39 ,$140.00 
3/24/17,$142.02 ,3545875,$142.36 ,$142.80 ,$141.58 
3/23/17,$141.84 ,3703193,$142.14 ,$142.89 ,$141.26 
3/22/17,$142.65 ,6474086,$142.55 ,$143.80 ,$140.76 
3/21/17,$142.42 ,7655386,$146.75 ,$147.70 ,$142.10 
3/20/17,$145.83 ,3396361,$145.45 ,$146.25 ,$144.58 
3/17/17,$145.11 ,6216640,$144.05 ,$145.76 ,$143.40 
3/16/17,$144.39 ,5277214,$145.50 ,$146.50 ,$144.22 
3/15/17,$145.25 ,5984101,$144.20 ,$145.52 ,$143.23 
3/14/17,$143.19 ,4656787,$142.95 ,$143.31 ,$141.70 
3/13/17,$143.52 ,4915057,$140.90 ,$143.71 ,$140.32 
3/10/17,$140.89 ,3315903,$141.39 ,$141.80 ,$140.28 
3/9/17,$140.53 ,2647374,$140.04 ,$141.24 ,$139.74 
3/8/17,$140.32 ,4088940,$141.47 ,$142.06 ,$139.77 
3/7/17,$141.43 ,4239418,$141.99 ,$142.40 ,$140.38 
3/6/17,$141.94 ,7111248,$141.00 ,$142.84 ,$140.54 
3/3/17,$139.14 ,5400667,$139.69 ,$140.91 ,$138.26 
3/2/17,$139.53 ,6114580,$142.15 ,$142.70 ,$139.09 
3/1/17,$142.65 ,4167969,$142.84 ,$143.26 ,$142.10 
2/28/17,$142.13 ,3860016,$143.30 ,$143.57 ,$141.85 
2/27/17,$143.41 ,3905819,$143.12 ,$143.92 ,$142.38 
2/24/17,$143.25 ,3299619,$141.88 ,$143.56 ,$141.55 
2/23/17,$142.78 ,4665564,$144.45 ,$144.49 ,$141.52 
2/22/17,$143.86 ,3478736,$142.92 ,$144.00 ,$142.17 
2/21/17,$142.60 ,3563209,$142.99 ,$143.38 ,$141.81 
2/17/17,$142.22 ,4585496,$141.75 ,$142.90 ,$141.27 
2/16/17,$142.01 ,2843942,$142.42 ,$142.44 ,$141.07 
2/15/17,$142.27 ,5289876,$140.72 ,$142.43 ,$140.51 
2/14/17,$140.82 ,8364146,$143.20 ,$144.11 ,$140.05 
2/13/17,$143.20 ,4787338,$145.19 ,$145.95 ,$143.05 
2/10/17,$144.82 ,5529672,$144.68 ,$145.30 ,$143.97 
2/9/17,$144.14 ,4549760,$144.98 ,$145.09 ,$143.58 
2/8/17,$144.74 ,6880937,$143.57 ,$145.07 ,$142.56 
2/7/17,$144.00 ,8533846,$141.49 ,$144.28 ,$141.05 
2/6/17,$140.97 ,3543204,$140.00 ,$141.00 ,$139.16 
2/3/17,$140.25 ,3509764,$139.51 ,$140.64 ,$139.10 
2/2/17,$139.20 ,3457803,$140.61 ,$141.04 ,$139.05 
2/1/17,$140.78 ,6019300,$141.20 ,$142.41 ,$139.30 
1/31/17,$140.71 ,4404557,$140.55 ,$141.83 ,$139.70 
1/30/17,$141.22 ,8115884,$141.77 ,$141.97 ,$138.80 
1/27/17,$142.45 ,8306935,$139.46 ,$142.49 ,$139.00 
1/26/17,$138.96 ,6034554,$140.45 ,$141.21 ,$138.51 
1/25/17,$139.52 ,7607549,$140.80 ,$141.39 ,$139.05 
1/24/17,$140.11 ,7746640,$138.11 ,$140.93 ,$137.03 
1/23/17,$137.39 ,7428755,$138.65 ,$139.49 ,$137.31 
1/20/17,$138.60 ,9474655,$139.36 ,$140.79 ,$137.66 
1/19/17,$138.41 ,23181860,$142.01 ,$143.46 ,$138.25 
1/18/17,$133.26 ,15748300,$133.21 ,$133.65 ,$131.06 
1/17/17,$132.89 ,12193530,$135.04 ,$135.40 ,$132.09 
1/13/17,$133.70 ,10493120,$131.15 ,$133.93 ,$130.58 
1/12/17,$129.18 ,5383839,$130.63 ,$130.85 ,$128.50 
1/11/17,$130.50 ,5610963,$130.91 ,$131.50 ,$129.25 
1/10/17,$129.89 ,5982469,$131.27 ,$132.22 ,$129.29 
1/9/17,$130.95 ,5767217,$131.48 ,$131.99 ,$129.89 
1/6/17,$131.07 ,10651930,$132.08 ,$133.88 ,$129.81 
1/5/17,$131.81 ,9653379,$129.22 ,$132.75 ,$128.90 
1/4/17,$129.41 ,7833340,$127.49 ,$130.17 ,$126.55 
1/3/17,$127.49 ,9427706,$124.96 ,$128.19 ,$124.31 
12/30/16,$123.80 ,4452771,$126.24 ,$126.57 ,$123.60 
12/29/16,$125.33 ,3444066,$125.95 ,$126.14 ,$124.20 
12/28/16,$125.89 ,4368523,$129.07 ,$129.07 ,$125.76 
12/27/16,$128.35 ,5280624,$126.24 ,$129.05 ,$125.70 
12/23/16,$125.59 ,2010121,$125.61 ,$126.28 ,$125.08 
12/22/16,$125.58 ,4160767,$126.84 ,$127.50 ,$125.18 
12/21/16,$126.50 ,6499033,$125.53 ,$127.74 ,$125.00 
12/20/16,$125.12 ,3933171,$125.46 ,$126.30 ,$124.64 
12/19/16,$125.45 ,4863748,$124.30 ,$126.44 ,$122.87 
12/16/16,$124.22 ,7864162,$126.39 ,$126.68 ,$124.01 
12/15/16,$125.00 ,7374166,$123.44 ,$127.43 ,$122.95 
12/14/16,$123.44 ,6105620,$123.43 ,$124.40 ,$122.50 
12/13/16,$123.78 ,5528230,$123.51 ,$125.09 ,$122.78 
12/12/16,$122.83 ,3911511,$122.84 ,$124.03 ,$122.30 
12/9/16,$122.88 ,4697522,$123.78 ,$124.30 ,$121.73 
12/8/16,$123.24 ,8985030,$125.40 ,$126.35 ,$122.16 
12/7/16,$125.39 ,8188570,$124.48 ,$125.75 ,$123.25 
12/6/16,$124.57 ,11498380,$120.10 ,$124.79 ,$119.42 
12/5/16,$119.16 ,7620560,$120.73 ,$120.75 ,$118.40 
12/2/16,$120.81 ,8937134,$116.75 ,$120.98 ,$116.75 
12/1/16,$117.22 ,8632991,$117.52 ,$118.68 ,$113.95 
11/30/16,$117.00 ,7692293,$119.00 ,$120.37 ,$116.39 
11/29/16,$117.51 ,7081312,$117.30 ,$119.18 ,$117.13 
11/28/16,$116.93 ,5267321,$117.05 ,$117.62 ,$115.71 
11/25/16,$117.41 ,1616260,$117.64 ,$118.39 ,$117.18 
11/23/16,$117.69 ,4518610,$117.76 ,$118.89 ,$117.31 
11/22/16,$118.04 ,7005927,$118.32 ,$119.46 ,$116.98 
11/21/16,$117.96 ,7054753,$116.20 ,$118.72 ,$116.19 
11/18/16,$115.21 ,6742471,$115.73 ,$116.42 ,$113.51 
11/17/16,$115.03 ,6227332,$115.13 ,$116.81 ,$113.56 
11/16/16,$115.19 ,5928187,$112.96 ,$116.12 ,$111.81 
11/15/16,$113.59 ,7435934,$114.55 ,$116.41 ,$113.09 
11/14/16,$113.38 ,9928472,$114.75 ,$115.90 ,$110.68 
11/11/16,$114.78 ,11076290,$114.90 ,$116.63 ,$113.11 
11/10/16,$115.42 ,19693320,$122.76 ,$122.97 ,$113.70 
11/9/16,$122.19 ,7704905,$121.84 ,$123.65 ,$120.86 
11/8/16,$124.34 ,4674424,$124.12 ,$125.81 ,$123.22 
11/7/16,$124.58 ,5822973,$124.26 ,$125.75 ,$123.37 
11/4/16,$122.03 ,4826146,$122.00 ,$123.43 ,$121.62 
11/3/16,$122.14 ,5039867,$122.31 ,$123.72 ,$121.84 
11/2/16,$122.34 ,4781816,$122.83 ,$124.07 ,$121.83 
11/1/16,$123.30 ,6967960,$124.98 ,$125.83 ,$121.80 
10/31/16,$124.87 ,6505484,$126.85 ,$126.90 ,$124.40 
10/28/16,$126.57 ,7063892,$126.08 ,$128.93 ,$126.01 
10/27/16,$126.47 ,6899885,$127.43 ,$128.18 ,$125.93 
10/26/16,$126.97 ,8597271,$126.29 ,$128.72 ,$125.75 
10/25/16,$126.51 ,8229210,$126.52 ,$128.06 ,$125.75 
10/24/16,$127.33 ,15962960,$127.42 ,$129.29 ,$126.15 
10/21/16,$127.50 ,18811190,$122.50 ,$127.85 ,$122.31 
10/20/16,$123.35 ,14477630,$121.97 ,$123.75 ,$121.06 
10/19/16,$121.87 ,21930460,$118.25 ,$122.45 ,$118.00 
10/18/16,$118.79 ,42116450,$116.63 ,$119.82 ,$116.50 
10/17/16,$99.80 ,25575340,$100.50 ,$100.73 ,$98.38 
10/14/16,$101.47 ,9517720,$101.59 ,$102.10 ,$100.35 
10/13/16,$100.23 ,8315956,$98.01 ,$100.50 ,$97.63 
10/12/16,$99.50 ,7406627,$100.88 ,$102.47 ,$99.22 
10/11/16,$100.59 ,9027645,$102.31 ,$102.90 ,$99.86 
10/10/16,$103.33 ,6695571,$103.18 ,$104.53 ,$102.76 
10/7/16,$104.82 ,8657947,$103.98 ,$106.50 ,$103.55 
10/6/16,$105.07 ,6585271,$104.97 ,$105.47 ,$103.88 
10/5/16,$106.28 ,12917110,$103.50 ,$106.97 ,$103.43 
10/4/16,$102.34 ,12126550,$103.19 ,$104.44 ,$101.86 
10/3/16,$102.63 ,15329730,$98.00 ,$103.39 ,$98.00 
9/30/16,$98.55 ,9804739,$96.90 ,$99.53 ,$96.79 
9/29/16,$96.67 ,6214034,$97.31 ,$98.31 ,$96.60 
9/28/16,$97.48 ,7233581,$97.10 ,$97.59 ,$96.02 
9/27/16,$97.07 ,9670587,$95.04 ,$97.64 ,$95.00 
9/26/16,$94.56 ,6737852,$95.38 ,$95.38 ,$94.04 
9/23/16,$95.94 ,6174848,$95.75 ,$96.97 ,$95.43 
9/22/16,$95.83 ,11208200,$95.54 ,$95.88 ,$94.23 
9/21/16,$94.88 ,20023370,$96.90 ,$97.10 ,$93.26 
9/20/16,$98.25 ,4734659,$98.78 ,$99.16 ,$97.66 
9/19/16,$98.06 ,8612097,$99.90 ,$100.35 ,$97.82 
9/16/16,$99.48 ,9436803,$97.10 ,$99.49 ,$97.04 
9/15/16,$97.34 ,5294899,$97.23 ,$97.97 ,$96.53 
9/14/16,$97.01 ,8527841,$97.35 ,$98.35 ,$96.96 
9/13/16,$96.09 ,11777170,$97.17 ,$98.00 ,$95.33 
9/12/16,$99.05 ,7707924,$95.91 ,$99.29 ,$95.71 
9/9/16,$96.50 ,7355482,$99.06 ,$99.39 ,$96.50 
9/8/16,$99.66 ,5199596,$99.23 ,$100.05 ,$98.82 
9/7/16,$99.15 ,6463245,$100.11 ,$100.19 ,$98.42 
9/6/16,$100.09 ,9026070,$97.76 ,$100.32 ,$97.65 
9/2/16,$97.38 ,4244858,$97.90 ,$98.18 ,$97.01 
9/1/16,$97.38 ,4146339,$97.81 ,$97.98 ,$96.92 
8/31/16,$97.45 ,4687089,$97.48 ,$97.88 ,$96.76 
8/30/16,$97.45 ,6086065,$97.84 ,$98.85 ,$97.14 
8/29/16,$97.30 ,8001138,$96.97 ,$98.45 ,$96.57 
8/26/16,$97.58 ,6609793,$97.33 ,$97.95 ,$96.57 
8/25/16,$97.32 ,10801210,$96.38 ,$98.25 ,$96.04 
8/24/16,$95.18 ,6258129,$96.13 ,$96.36 ,$94.91 
8/23/16,$95.94 ,5236739,$95.68 ,$96.59 ,$95.48 
8/22/16,$95.26 ,5824860,$95.67 ,$96.13 ,$94.95 
8/19/16,$95.87 ,6940723,$96.05 ,$96.78 ,$95.51 
8/18/16,$96.16 ,7251903,$95.98 ,$97.22 ,$95.17 
8/17/16,$96.37 ,8268266,$94.94 ,$96.93 ,$94.85 
8/16/16,$95.12 ,6259096,$95.19 ,$95.61 ,$94.40 
8/15/16,$95.31 ,7301004,$96.83 ,$96.91 ,$95.24 
8/12/16,$96.59 ,6588515,$95.53 ,$96.83 ,$95.08 
8/11/16,$95.89 ,8540386,$94.60 ,$96.33 ,$94.37 
8/10/16,$93.93 ,6487433,$94.40 ,$94.75 ,$92.95 
8/9/16,$93.99 ,9171694,$95.12 ,$95.81 ,$93.48 
8/8/16,$95.11 ,10128340,$95.91 ,$95.93 ,$94.00 
8/5/16,$97.03 ,18338910,$93.77 ,$97.74 ,$93.56 
8/4/16,$93.44 ,6040820,$93.20 ,$93.73 ,$91.82 
8/3/16,$93.10 ,7028459,$93.28 ,$94.67 ,$92.55 
8/2/16,$93.56 ,9815363,$94.00 ,$94.08 ,$92.18 
8/1/16,$94.37 ,10656290,$91.23 ,$94.67 ,$90.50 
7/29/16,$91.25 ,6949311,$91.19 ,$91.75 ,$90.59 
7/28/16,$91.65 ,6214650,$91.92 ,$92.21 ,$90.68 
7/27/16,$92.04 ,8705230,$91.50 ,$92.06 ,$90.10 
7/26/16,$91.41 ,19556580,$91.03 ,$93.10 ,$90.90 
7/25/16,$87.66 ,14122030,$85.73 ,$87.87 ,$85.01 
7/22/16,$85.89 ,11354940,$86.48 ,$86.50 ,$85.11 
7/21/16,$85.99 ,16065660,$88.30 ,$88.38 ,$85.21 
7/20/16,$87.91 ,23484270,$86.67 ,$88.49 ,$85.82 
7/19/16,$85.84 ,55584670,$85.43 ,$86.75 ,$84.50 
7/18/16,$98.81 ,26466720,$98.43 ,$99.84 ,$97.24 
7/15/16,$98.39 ,9004435,$98.52 ,$98.70 ,$97.41 
7/14/16,$98.02 ,9868138,$97.00 ,$98.27 ,$96.80 
7/13/16,$96.43 ,8763798,$96.26 ,$96.72 ,$94.80 
7/12/16,$95.97 ,11593940,$95.07 ,$96.72 ,$94.09 
7/11/16,$94.67 ,13250550,$96.19 ,$96.87 ,$94.30 
7/8/16,$97.06 ,8330158,$96.00 ,$97.41 ,$95.30 
7/7/16,$95.10 ,9906283,$94.70 ,$95.38 ,$93.18 
7/6/16,$94.60 ,16278580,$95.03 ,$96.00 ,$93.55 
7/5/16,$97.91 ,25856050,$95.20 ,$101.27 ,$93.31 
7/1/16,$96.67 ,16157650,$95.00 ,$97.00 ,$94.80 
6/30/16,$91.48 ,9015191,$90.91 ,$91.72 ,$89.90 
6/29/16,$91.06 ,11673630,$89.67 ,$91.97 ,$88.70 
6/28/16,$87.97 ,11529090,$87.41 ,$88.88 ,$86.41 
6/27/16,$85.33 ,13760580,$87.88 ,$88.00 ,$84.81 
6/24/16,$88.44 ,11231980,$87.53 ,$90.49 ,$87.21 
6/23/16,$91.66 ,10771380,$90.62 ,$91.68 ,$88.15 
6/22/16,$90.01 ,9435408,$90.78 ,$91.98 ,$89.77 
6/21/16,$90.99 ,15172340,$93.87 ,$93.88 ,$90.77 
6/20/16,$93.80 ,9018143,$95.22 ,$95.88 ,$93.65 
6/17/16,$94.45 ,8044177,$95.75 ,$95.77 ,$94.20 
6/16/16,$95.44 ,7540702,$94.18 ,$95.56 ,$93.25 
6/15/16,$94.29 ,7673271,$94.61 ,$95.46 ,$93.50 
6/14/16,$94.12 ,9462854,$94.16 ,$95.80 ,$93.27 
6/13/16,$93.85 ,13475030,$95.02 ,$97.20 ,$93.62 
6/10/16,$93.75 ,12895820,$94.88 ,$95.35 ,$93.28 
6/9/16,$97.09 ,8922203,$97.22 ,$98.43 ,$96.66 
6/8/16,$97.86 ,9411635,$100.02 ,$100.28 ,$97.60 
6/7/16,$99.89 ,6465575,$101.20 ,$101.63 ,$99.77 
6/6/16,$100.74 ,6824314,$100.29 ,$101.07 ,$99.72 
6/3/16,$99.59 ,9208587,$100.99 ,$101.00 ,$98.53 
6/2/16,$101.25 ,7984791,$101.39 ,$102.15 ,$100.77 
6/1/16,$101.51 ,8387248,$101.50 ,$101.92 ,$100.16 
5/31/16,$102.57 ,8716674,$102.95 ,$103.45 ,$102.13 
5/27/16,$103.30 ,9082200,$102.44 ,$103.50 ,$101.44 
5/26/16,$102.81 ,17810040,$103.21 ,$104.00 ,$101.38 
5/25/16,$100.20 ,15153600,$99.00 ,$100.31 ,$98.30 
5/24/16,$97.89 ,21230620,$95.98 ,$99.14 ,$95.75 
5/23/16,$94.89 ,13975830,$92.98 ,$95.29 ,$92.85 
5/20/16,$92.49 ,15035800,$90.08 ,$93.28 ,$89.98 
5/19/16,$89.55 ,11446870,$90.16 ,$91.27 ,$88.30 
